DonorUniqueId,DonorPostalCode,DonorAge,MaritalStatus,GenderIdentity,IsMemberFlag,IsAlumnusFlag,IsParentFlag,HasInvolvementFlag,WealthRating,AcademicDegreeLevel,PreferredAddressType,HasEmailFlag,ConsecutiveDonorYears,LastFiscalYearDonation,Donation2FiscalYearsAgo,Donation3FiscalYearsAgo,Donation4FiscalYearsAgo,Donation5FiscalYearsAgo,CurrentFiscalYearDonation,CumulativeDonationAmount,DonorIndicatorFlag.,Region
25674,47035,42,,Female,N,Y,N,N,,GM,,N,0,0,0,0,0,0,0,200,Y,Indiana
25675,85235,42,,Female,N,N,N,N,,,HOME,N,2,120,0,0,40,0,0,1600,Y,Arizona
25676,98466,52,,Female,N,N,N,Y,,,HOME,Y,3,0,0,0,100,0,0,1000,Y,Washington
25677,30339,42,Single,Male,N,N,N,Y,,,HOME,N,0,0,200,40,26,0,0,2660,Y,Georgia
25678,61230,42,Single,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,500,Y,Illinois
25679,55748,59,,Female,N,N,N,N,,,HOME,N,0,90,0,100,0,0,0,1900,Y,Minnesota
25680,90265,74,,Male,N,Y,N,N,5.0,GM,HOME,N,5,0,0,7,0,0,0,70,Y,California
25681,90265,20,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,California
25682,90265,48,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,25,251000,Y,California
25683,90265,42,Single,Male,N,N,N,N,,,,N,1,0,0,0,0,0,0,00,N,California
25684,90509,42,Single,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,California
25685,41250,42,,Male,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,150,Y,Kentucky
25686,41214,42,,Female,N,N,N,N,,,HOME,N,1,0,120,0,0,0,0,1200,Y,Kentucky
25687,68842,42,Married,Male,N,N,Y,N,,,HOME,Y,0,0,0,0,0,0,50,500,Y,Nebraska
25688,90265,42,,Female,N,Y,N,N,,UB,,N,0,0,5,0,0,0,0,50,Y,California
25689,71834,81,,Female,N,N,N,N,,,HOME,N,0,0,75,130,0,0,0,2050,Y,Arkansas
25690,60664,26,,Male,N,N,N,N,,,CAMP,Y,0,0,0,0,0,0,0,1200,Y,Illinois
25691,30005,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,350,3500,Y,Georgia
25692,10257,42,Single,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,100,Y,New York (NYC area)
25693,32860,42,Married,Female,N,N,Y,N,,,BUSN,Y,0,0,0,0,0,0,0,00,N,Florida
25694,60934,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,125200,Y,Illinois
25695,73951,20,,Male,N,N,N,N,6.0,,HOME,N,0,0,0,0,0,0,0,15000000,Y,Oklahoma
25696,90265,23,,Female,N,N,Y,N,,,HOME,Y,0,0,50,0,1,0,0,510,Y,California
25697,90265,42,Married,Female,N,N,Y,N,,,HOME,Y,2,0,0,0,0,0,0,4300,Y,California
25698,4777,42,Married,Female,N,N,N,N,,,HOME,N,0,0,5,0,0,0,0,50,Y,Indiana
25699,54302,42,Divorced,Male,N,N,Y,Y,,,HOME,Y,3,0,0,0,0,0,1,1200,Y,Wisconsin
25700,90265,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,5040,Y,California
25701,4743,48,,Male,N,Y,N,N,,GD,,Y,0,0,49,0,0,0,0,1500,Y,Indiana
25702,90265,54,Married,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,110,1100,Y,California
25703,70011,62,,Male,N,Y,N,Y,,GM,HOME,Y,4,0,0,0,0,0,0,00,N,Louisiana
25704,77054,47,Single,Female,N,Y,N,N,,UB,HOME,N,4,0,0,0,0,0,0,750,Y,Texas (northern)
25705,25813,42,Married,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,50,Y,West Virginia
25706,89705,42,,Female,N,N,N,Y,,,HOME,N,2,0,0,0,0,0,0,00,N,Nevada
25707,99529,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,200,Y,Alaska
25708,78279,42,,Male,N,Y,N,Y,,UB,HOME,Y,0,0,0,0,0,0,50,2500,Y,Texas (northern)
25709,66619,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,200,Y,Kansas
25710,16061,42,Married,Female,N,N,N,N,,,HOME,N,0,0,0,0,10,0,0,1000,Y,Pennsylvania
25711,90265,42,,Female,N,N,N,Y,,,HOME,N,0,0,0,0,0,0,0,00,N,California
25712,23891,42,Single,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,50,Y,Virginia
25713,61470,71,,Male,N,N,N,N,1.0,,HOME,N,0,0,0,0,0,0,0,6150,Y,Illinois
25714,29647,42,Married,Female,N,N,Y,N,,,HOME,Y,0,1,0,0,0,0,0,10,Y,South Carolina
25715,90265,42,,Male,N,Y,N,Y,,GM,,N,0,0,0,0,0,0,0,00,N,California
25716,53226,42,Married,Female,N,N,Y,Y,,,HOME,N,0,0,0,0,35,0,0,350,Y,Wisconsin
25717,20910,44,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Maryland
25718,62034,53,,Male,N,Y,N,Y,,UC,HOME,Y,0,0,0,0,0,0,0,00,N,Illinois
25719,80424,42,Married,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Colorado
25720,66440,42,Married,Male,N,N,Y,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Kansas
25721,14718,34,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,New York (Upstate)
25722,4102,42,Married,Female,N,N,Y,N,,,HOME,Y,1,30,0,0,0,0,0,300,Y,Kentucky
25723,65701,76,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Missouri
25724,34216,60,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Florida
25725,52079,42,,Female,N,N,N,N,,,HOME,N,2,40,0,0,0,0,0,400,Y,Iowa
25726,90265,44,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,750,Y,California
25727,30513,42,,Male,N,N,N,N,,,HOME,N,2,0,0,0,26,0,0,260,Y,Georgia
25728,33967,42,,Female,N,N,N,N,,,HOME,N,1,0,1,76,0,0,0,5950,Y,Florida
25729,45780,42,Single,Male,N,N,N,Y,,,HOME,N,0,0,0,0,0,0,0,00,N,Ohio
25730,45317,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Ohio
25731,90265,42,Married,Male,N,N,Y,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,California
25732,17128,42,,Female,N,N,N,Y,,,HOME,N,17,0,0,0,0,0,0,12050,Y,Pennsylvania
25733,90265,55,,Male,N,Y,N,Y,,GM,HOME,Y,1,0,25,25,0,0,100,1500,Y,California
25734,90265,42,,Male,N,Y,N,N,,UB,,N,1,0,0,50,0,0,0,500,Y,California
25735,43615,59,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,280,Y,Ohio
25736,8402,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,3250,Y,Utah
25737,25611,42,,Male,N,N,N,N,,,HOME,N,5,0,40,75,0,0,0,1640,Y,West Virginia
25738,90265,42,Married,Female,N,N,N,N,,,,N,1,0,0,0,270,0,0,2700,Y,California
25739,13121,42,Married,Uknown,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,New York (Upstate)
25740,66058,42,,Female,N,N,N,N,,,HOME,N,1,0,0,250,0,0,0,2500,Y,Kansas
25741,90265,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,California
25742,6416,20,,Male,N,N,N,N,2.0,,HOME,Y,1,0,0,1,0,0,0,250,Y,Missouri
25743,55949,52,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Minnesota
25744,33394,42,,Male,N,Y,N,N,,GM,HOME,N,0,0,0,0,0,0,0,00,N,Florida
25745,73016,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,10,Y,Oklahoma
25746,20270,36,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Unknown
25747,90265,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,550,Y,California
25748,90265,42,,Female,N,N,N,N,,,HOME,N,0,0,100,0,0,0,0,1000,Y,California
25749,90265,42,,Male,N,N,N,N,,,CAMP,Y,1,0,0,0,0,0,475,4750,Y,California
25750,4903,85,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,650,Y,Michigan
25751,89134,42,,Male,N,N,N,N,,,HOME,Y,1,0,5,0,0,0,0,50,Y,Nevada
25752,27208,42,Single,Female,N,N,N,N,,,,N,0,0,0,0,25,0,0,2500,Y,North Carolina
25753,93245,42,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,California
25754,30643,42,,Female,N,Y,N,Y,,GM,HOME,Y,0,0,0,0,0,0,0,2500,Y,Georgia
25755,16553,33,,,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,250,Y,Pennsylvania
25756,8527,42,,Female,N,Y,N,Y,,GM,HOME,Y,3,0,0,0,0,0,0,00,N,Arizona
25757,71073,42,Single,Uknown,N,N,N,N,,,BUSN,N,0,0,0,0,0,0,0,1000,Y,Louisiana
25758,46741,42,Married,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Indiana
25759,55589,42,,Female,N,N,N,N,,,BUSN,N,1,0,0,0,0,0,0,00,N,Minnesota
25760,90265,42,Married,Male,N,N,N,N,,,HOME,N,0,0,0,0,84,0,350,4340,Y,California
25761,78548,38,,Male,N,Y,N,Y,5.0,GM,HOME,Y,1,0,0,0,0,0,0,700,Y,Texas (northern)
25762,62250,42,,Male,N,N,N,Y,,,HOME,Y,1,0,0,0,0,0,0,00,N,Illinois
25763,90265,80,,Male,N,N,N,N,,,HOME,N,0,0,55,0,0,0,200,2550,Y,California
25764,40932,40,Married,Male,N,N,Y,Y,,,HOME,Y,2,0,100,10,0,0,0,1100,Y,Kentucky
25765,77234,68,,Male,N,N,N,N,2.0,,HOME,N,0,0,0,0,0,0,0,00,N,Texas (northern)
25766,28652,39,,Male,N,Y,N,Y,3.0,UB,,Y,6,0,0,0,0,100,0,1000,Y,North Carolina
25767,77973,42,Single,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,84,840,Y,Texas (northern)
25768,52631,50,,Female,N,N,N,N,,,HOME,Y,2,0,0,0,0,94,0,940,Y,Iowa
25769,32541,55,Married,Male,N,Y,N,Y,,UB,HOME,Y,1,0,0,0,0,0,0,00,N,Florida
25770,83867,30,,Male,N,Y,N,Y,,GP,HOME,Y,0,0,0,0,0,0,0,2000,Y,Idaho
25771,15483,86,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Pennsylvania
25772,37365,42,Married,Female,N,N,N,N,,,,N,0,0,0,0,0,0,0,50,Y,Tennessee
25773,16614,28,,Male,N,N,N,N,1.0,,HOME,N,0,0,0,0,0,0,0,00,N,Pennsylvania
25774,95747,42,,Male,N,N,N,N,,,HOME,N,3,0,0,0,0,25,0,250,Y,California
25775,60438,26,,Female,N,Y,N,Y,,GM,HOME,Y,2,0,0,0,0,0,0,9010,Y,Illinois
25776,19014,90,,Male,N,N,N,N,3.0,,HOME,Y,0,0,0,0,0,0,0,00,N,Pennsylvania
25777,81155,34,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,25000,Y,Colorado
25778,47923,42,,Female,N,N,N,Y,,,HOME,N,1,0,0,0,0,0,0,00,N,Indiana
25779,68957,42,Married,Male,N,Y,N,N,,GP,HOME,N,3,0,0,0,0,0,0,00,N,Nebraska
25780,71358,42,,Male,N,Y,N,N,,GM,,N,0,0,0,0,0,0,0,00,N,Louisiana
25781,21861,42,Married,Male,N,N,Y,Y,,,,N,1,0,0,0,0,0,0,650,Y,Maryland
25782,90265,42,,Male,N,Y,N,N,,,,N,0,0,0,0,0,0,0,00,N,California
25783,90265,42,Single,Female,N,N,N,N,,,,N,0,0,0,0,0,0,0,00,N,California
25784,60129,42,,Male,N,Y,N,Y,,UB,HOME,N,1,0,0,0,0,0,0,3000,Y,Illinois
25785,93630,27,,Male,N,Y,N,N,,UB,,Y,1,0,0,0,0,0,0,360,Y,California
25786,90265,42,,Male,N,N,N,N,,,,N,1,0,0,50,0,0,0,650,Y,California
25787,90265,42,Married,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,14700,Y,California
25788,74451,55,,Female,N,Y,N,Y,,GM,HOME,Y,0,50,0,0,0,25,0,1860,Y,Oklahoma
25789,24985,51,,Male,N,Y,N,N,,UB,,N,2,0,25,0,0,0,0,250,Y,West Virginia
25790,90265,39,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,800,Y,California
25791,12482,39,,Female,N,Y,N,Y,,GD,HOME,Y,0,0,0,0,0,0,0,500,Y,New York (Upstate)
25792,37153,42,Married,Male,N,N,N,N,,,,N,1,0,0,0,0,0,0,5854000,Y,Tennessee
25793,90265,51,,Male,N,N,N,Y,,,HOME,Y,0,0,0,0,0,0,0,250,Y,California
25794,95115,42,,Female,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,00,N,California
25795,30370,42,,Male,N,N,N,N,,,BUSN,N,0,0,0,0,0,0,0,00,N,Georgia
25796,35578,42,,Male,N,Y,N,N,,GM,,N,0,0,0,0,0,0,0,1200,Y,Alabama
25797,7421,42,,Male,N,N,N,N,,,HOME,N,1,0,0,1,0,0,0,1000,Y,Oklahoma
25798,90079,37,,Female,N,Y,Y,Y,,UB,,Y,5,0,0,0,0,0,0,00,N,California
25799,98067,42,,Female,N,N,N,N,,,HOME,N,1,0,0,22,0,0,0,220,Y,Washington
25800,92327,42,Single,Uknown,N,N,N,Y,,,HOME,N,0,0,0,0,0,0,0,300,Y,California
25801,41822,42,Divorced,Male,N,N,Y,N,,,HOME,Y,0,0,0,0,0,0,0,9330,Y,Kentucky
25802,78339,42,Married,Female,N,N,N,N,,,HOME,Y,1,0,0,0,0,0,0,32000,Y,Texas (northern)
25803,21645,42,Single,Female,N,N,N,Y,,,HOME,Y,3,0,0,0,0,0,0,00,N,Maryland
25804,84405,45,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Utah
25805,92368,30,,Male,N,Y,N,Y,,,HOME,Y,0,0,0,0,0,0,0,00,N,California
25806,90265,70,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,25,0,250,Y,California
25807,72225,48,,Male,N,Y,N,N,,UB,,N,0,0,0,0,0,0,0,00,N,Arkansas
25808,78677,42,,Female,N,Y,N,N,,UB,,N,0,100,0,0,0,0,0,5310,Y,Texas (northern)
25809,49454,55,Married,Male,N,N,N,N,,,HOME,N,3,0,0,0,0,200,0,2000,Y,Michigan
25810,81415,42,,Female,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,00,N,Colorado
25811,64163,86,,Female,N,N,N,N,,,HOME,N,0,0,0,0,135,0,0,1350,Y,Missouri
25812,5847,42,,Female,N,N,N,N,,,HOME,N,1,0,0,300,400,0,0,7000,Y,North Dakota
25813,58756,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,2000,Y,North Dakota
25814,54476,42,,Male,N,N,N,N,5.0,,HOME,Y,0,0,0,0,100,0,0,1000,Y,Wisconsin
25815,90265,42,Married,Male,N,N,N,N,,,HOME,N,1,0,200,0,0,0,0,2000,Y,California
25816,34592,45,,Male,N,Y,N,Y,,UB,,Y,0,0,0,0,0,0,0,1000,Y,Florida
25817,93745,42,,Female,N,N,N,N,,,HOME,N,3,0,0,0,0,0,0,00,N,California
25818,62682,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Illinois
25819,88007,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,New Mexico
25820,80932,42,,Male,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,00,N,Colorado
25821,79976,42,,Female,N,N,N,N,,,,N,2,25,0,0,0,0,0,250,Y,Texas (northern)
25822,48737,48,,Male,N,Y,Y,N,,UB,HOME,Y,1,0,0,90,0,0,0,900,Y,Michigan
25823,89533,42,Married,Male,N,N,Y,N,,,HOME,Y,0,0,0,0,25,0,0,6100,Y,Nevada
25824,29616,42,,Male,N,Y,N,Y,,UB,HOME,N,2,0,0,0,0,0,0,600,Y,South Carolina
25825,63938,42,,,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,Missouri
25826,90265,42,Married,Uknown,N,Y,N,Y,,UB,HOME,Y,7,0,0,0,0,0,150,14500,Y,California
25827,90265,42,Single,Female,N,N,N,N,,,,N,0,0,0,0,0,0,0,00,N,California
25828,90265,42,Married,Female,N,N,N,N,,,HOME,N,4,0,0,0,0,25,0,250,Y,California
25829,65335,42,,Female,N,Y,N,N,,GM,HOME,N,0,50,0,0,0,0,0,500,Y,Missouri
25830,58535,42,,Uknown,N,N,N,Y,,,HOME,N,0,0,0,0,0,0,0,00,N,North Dakota
25831,90265,28,Married,Female,N,N,N,N,,,CAMP,Y,0,0,0,0,0,0,0,160,Y,California
25832,10507,46,Single,Male,N,Y,N,Y,,UB,HOME,Y,3,0,0,0,0,0,0,00,N,New York (NYC area)
25833,33153,38,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Florida
25834,45107,42,Married,Male,N,N,N,N,,,HOME,N,0,0,0,0,15,0,0,600,Y,Ohio
25835,17972,55,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,10,Y,Pennsylvania
25836,32008,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,Florida
25837,96203,54,,,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Unknown
25838,98356,32,,Female,N,Y,N,Y,,GM,HOME,Y,0,0,0,0,0,0,0,9750,Y,Washington
25839,79114,42,Married,Female,N,N,Y,N,,,HOME,N,0,0,0,0,0,0,0,150,Y,Texas (northern)
25840,94541,36,,Female,N,Y,N,Y,,GM,HOME,Y,0,0,0,0,0,0,0,00,N,California
25841,3873,30,,Female,N,Y,N,Y,,UB,HOME,Y,1,0,0,0,0,0,0,150,Y,Mississippi
25842,50265,30,,Female,N,Y,N,Y,,GM,CAMP,Y,0,0,0,0,0,0,0,00,N,Iowa
25843,90265,42,,Female,N,N,N,N,,,HOME,N,4,0,0,0,0,25,0,250,Y,California
25844,99681,42,,Female,N,Y,N,Y,,GM,HOME,Y,0,0,0,0,0,0,0,8500,Y,Alaska
25845,25358,28,Married,Male,N,Y,N,Y,,UB,HOME,Y,1,0,0,0,0,0,0,00,N,West Virginia
25846,11740,34,,Male,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,50,500,Y,New York (NYC area)
25847,98104,42,Married,Female,N,N,Y,Y,,,HOME,Y,0,0,0,0,0,0,0,00,N,Washington
25848,96068,27,,Female,N,N,N,N,,,HOME,N,0,0,0,0,50,0,0,500,Y,California
25849,67047,42,,Male,N,N,N,N,,,HOME,Y,2,0,0,0,0,0,0,750,Y,Kansas
25850,89005,73,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Nevada
25851,35211,42,,Female,N,Y,N,N,,UB,HOME,N,0,0,0,0,0,0,0,00,N,Alabama
25852,8851,42,,Male,N,N,N,N,,,HOME,N,1,25,0,0,0,0,0,2000,Y,Unknown
25853,13044,39,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,New York (Upstate)
25854,31081,36,,Male,N,Y,N,N,,UB,HOME,Y,2,0,0,0,0,0,0,200,Y,Georgia
25855,13851,69,,Male,N,Y,N,N,,GM,,N,0,0,0,0,0,0,0,1200,Y,New York (Upstate)
25856,55713,53,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Minnesota
25857,51560,42,Married,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Iowa
25858,90265,42,Married,Male,N,N,N,Y,,,HOME,N,1,0,0,0,0,0,0,00,N,California
25859,38631,42,,Male,N,N,N,N,,,HOME,N,18,0,0,0,0,0,0,30800,Y,Mississippi
25860,40476,79,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,1450,Y,Kentucky
25861,90265,53,,Female,N,Y,N,Y,,GM,,Y,2,0,0,0,0,0,0,12500,Y,California
25862,96912,48,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Unknown
25863,1807,42,,Male,N,N,N,N,,,HOME,Y,4,0,0,0,0,0,0,00,N,Pennsylvania
25864,90265,21,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,California
25865,28691,62,,Male,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,540,Y,North Carolina
25866,47339,35,,Male,N,Y,N,Y,,UB,HOME,Y,1,0,935,0,30,0,0,10000,Y,Indiana
25867,65484,32,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,100,Y,Missouri
25868,82435,43,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,50,Y,Wyoming
25869,21773,42,Married,Male,N,Y,N,Y,,GM,HOME,Y,1,0,0,0,0,0,0,150,Y,Maryland
25870,90265,42,,Female,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,00,N,California
25871,18410,42,,Female,N,Y,N,N,,UB,,N,0,0,0,0,0,0,0,650,Y,Pennsylvania
25872,8360,42,,Female,N,N,N,Y,,,HOME,Y,3,0,0,0,0,0,0,00,N,Idaho
25873,51045,42,Married,Female,N,N,Y,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,Iowa
25874,81650,22,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Colorado
25875,37171,42,Married,Male,N,N,Y,N,,,BUSN,Y,0,0,0,0,0,0,0,00,N,Tennessee
25876,6757,42,Married,Female,N,Y,N,N,,UB,OTR,N,0,0,0,0,0,0,0,00,N,Kansas
25877,11243,38,,Female,N,Y,N,N,,,HOME,Y,0,0,0,0,0,0,0,3500,Y,New York (NYC area)
25878,15502,56,,Male,N,N,N,Y,,,HOME,Y,4,0,0,0,0,0,0,00,N,Pennsylvania
25879,2109,42,,Male,N,N,N,N,1.0,,HOME,Y,1,0,0,0,0,0,0,00,N,Maryland
25880,9355,34,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,50,Y,California
25881,92658,42,Married,Male,N,N,N,Y,,,HOME,N,5,0,0,75,0,140,0,2150,Y,California
25882,74120,42,Single,Male,N,N,N,N,,,,N,0,0,0,0,0,50,0,500,Y,Oklahoma
25883,95836,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,00,N,California
25884,2141,29,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,Maryland
25885,62685,72,,Female,N,N,N,N,,,HOME,N,0,0,30,0,0,0,0,400,Y,Illinois
25886,90265,42,Married,Female,N,N,Y,Y,,,HOME,N,0,0,0,0,0,0,0,20,Y,California
25887,53503,34,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,100,Y,Wisconsin
25888,28734,42,Married,Female,N,N,N,N,7.0,,HOME,N,1,0,0,0,0,0,0,00,N,North Carolina
25889,50393,42,,Female,N,N,N,N,,,HOME,Y,1,0,0,0,0,0,0,00,N,Iowa
25890,30339,42,,Male,N,N,N,N,,,HOME,N,1,0,0,25,100,0,0,1250,Y,Georgia
25891,6431,42,,Male,N,Y,N,N,,UB,,N,1,0,0,0,0,0,0,00,N,Missouri
25892,21017,30,,Female,N,Y,N,Y,,GM,HOME,Y,1,0,0,0,0,0,0,00,N,Maryland
25893,12987,42,Married,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,1,0,12400,Y,New York (Upstate)
25894,6337,42,Married,Female,N,N,N,N,,,HOME,N,4,0,0,0,0,0,0,00,N,Missouri
25895,70815,42,,Male,N,Y,N,N,,,,N,0,0,0,0,0,0,0,00,N,Louisiana
25896,91501,47,,Male,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,5000,Y,California
25897,13673,42,,Male,N,Y,N,Y,,UB,HOME,Y,2,0,0,0,0,0,0,2150,Y,New York (Upstate)
25898,30399,44,,Male,N,N,N,N,,,HOME,N,0,0,180,0,0,0,0,4500,Y,Georgia
25899,89135,46,,Female,N,Y,N,Y,,UB,HOME,Y,0,0,0,0,0,0,0,00,N,Nevada
25900,90265,42,,Female,N,N,N,N,,,HOME,Y,0,0,0,0,0,0,0,00,N,California
25901,52647,42,,Male,N,Y,N,N,,UB,,N,0,0,0,0,0,0,0,00,N,Iowa
25902,50604,27,,Male,N,Y,N,Y,,UB,HOME,Y,2,0,0,0,0,0,0,00,N,Iowa
25903,24042,23,,Male,N,Y,N,Y,,UB,HOME,Y,1,0,0,0,0,0,0,500,Y,Virginia
25904,90265,42,Married,Female,N,N,N,N,,,,N,1,0,0,0,0,0,0,00,N,California
25905,67442,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,100,Y,Kansas
25906,13159,66,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,300,Y,New York (Upstate)
25907,47361,42,,Male,N,N,N,Y,,,,N,0,0,75,0,0,0,0,750,Y,Indiana
25908,90265,42,,Female,N,Y,N,Y,,GM,HOME,N,0,0,0,0,0,0,0,00,N,California
25909,57052,42,,Female,N,Y,N,Y,,GM,HOME,Y,5,0,0,0,0,25,0,250,Y,South Dakota
25910,94805,42,,Female,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,350,Y,California
25911,9611,42,Married,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,750,Y,California
25912,20023,36,,Female,N,N,N,N,1.0,,HOME,N,0,0,0,0,0,0,1,100,Y,Washington D.C.
25913,23520,42,Married,Female,N,N,N,N,,,HOME,N,0,0,1,0,0,50,0,510,Y,Virginia
25914,36087,68,Single,Male,N,Y,N,Y,,GP,HOME,Y,0,0,0,0,5,48,0,530,Y,Alabama
25915,27560,42,Married,Male,N,N,Y,Y,,,HOME,N,9,0,0,0,0,50,0,31150,Y,North Carolina
25916,58216,42,Married,Male,N,N,N,N,,,HOME,N,9,0,0,0,0,0,0,3970,Y,North Dakota
25917,46280,42,,Male,N,N,N,N,,,,N,8,0,50,0,0,185,0,29600,Y,Indiana
25918,80151,23,,Male,N,N,N,N,,,CAMP,N,0,0,0,0,0,0,0,00,N,Colorado
25919,58235,42,,Male,N,N,N,N,,,HOME,N,4,0,0,0,0,0,0,00,N,North Dakota
25920,28746,42,Married,Female,N,N,N,N,,,HOME,N,2,0,0,0,0,0,0,40,Y,North Carolina
25921,83239,42,Married,Male,N,N,N,N,1.0,,HOME,N,0,0,0,0,0,0,0,00,N,Idaho
25922,90265,42,Married,Female,N,N,N,N,,,HOME,N,8,0,0,0,0,0,0,24750,Y,California
25923,94211,42,,Male,N,N,N,N,,,HOME,N,1,0,25,0,0,0,0,250,Y,California
25924,72217,42,,Female,N,Y,N,N,,GM,HOME,N,0,0,0,0,0,0,0,40,Y,Arkansas
25925,29430,24,,Female,N,Y,N,N,,,HOME,Y,1,0,0,1,0,0,130,1310,Y,South Carolina
25926,45864,26,,Uknown,N,Y,N,Y,,UB,BUSN,Y,1,0,0,0,0,0,0,00,N,Ohio
25927,29395,26,,Female,N,N,N,N,,,HOME,N,0,0,0,0,0,0,0,00,N,South Carolina
25928,96720,42,Married,Female,N,Y,N,N,,GP,HOME,N,9,0,0,0,0,0,0,7900,Y,Hawaii
25929,15233,42,,Male,N,N,N,N,,,HOME,N,1,0,0,0,0,0,0,1000,Y,Pennsylvania
